task,algo1,algo2,test,alpha,epsilon,target_n,power,se
Ant-v5,SAC,DDPG,Mann-Whitney,0.05,2.0,30,1.0,0.0
Ant-v5,SAC,DDPG,Ranked t-test,0.05,2.0,30,1.0,0.0
Ant-v5,SAC,DDPG,bootstrap,0.05,2.0,30,1.0,0.0
Ant-v5,SAC,DDPG,permutation,0.05,2.0,30,1.0,0.0
Ant-v5,SAC,DDPG,t-test,0.01,0.5,2,0.015,0.003843826218756514
Ant-v5,SAC,DDPG,Welch t-test,0.01,0.5,2,0.004,0.001995995991979944
Ant-v5,SAC,DDPG,Mann-Whitney,0.01,0.5,2,0.0,0.0
Ant-v5,SAC,DDPG,Ranked t-test,0.01,0.5,2,0.0,0.0
Ant-v5,SAC,DDPG,bootstrap,0.01,0.5,2,0.35,0.015083103128998356
Ant-v5,SAC,DDPG,permutation,0.01,0.5,2,0.34,0.014979986648859203
Ant-v5,SAC,DDPG,t-test,0.01,0.5,3,0.012,0.003443254274665175
Ant-v5,SAC,DDPG,Welch t-test,0.01,0.5,3,0.008,0.0028170906978654416
Ant-v5,SAC,DDPG,Mann-Whitney,0.01,0.5,3,0.0,0.0
Ant-v5,SAC,DDPG,Ranked t-test,0.01,0.5,3,0.0,0.0
Ant-v5,SAC,DDPG,bootstrap,0.01,0.5,3,0.169,0.011850696182081457
Ant-v5,SAC,DDPG,permutation,0.01,0.5,3,0.108,0.009815090422405696
Ant-v5,SAC,DDPG,t-test,0.01,0.5,5,0.013,0.003582038525755969
Ant-v5,SAC,DDPG,Welch t-test,0.01,0.5,5,0.004,0.001995995991979944
Ant-v5,SAC,DDPG,Mann-Whitney,0.01,0.5,5,0.054,0.007147307185227175
Ant-v5,SAC,DDPG,Ranked t-test,0.01,0.5,5,0.081,0.008627803892068943
Ant-v5,SAC,DDPG,bootstrap,0.01,0.5,5,0.058,0.007391616873188166
Ant-v5,SAC,DDPG,permutation,0.01,0.5,5,0.023,0.004740358636221525
Ant-v5,SAC,DDPG,t-test,0.01,0.5,10,0.013,0.003582038525755969
Ant-v5,SAC,DDPG,Welch t-test,0.01,0.5,10,0.01,0.003146426544510455
Ant-v5,SAC,DDPG,Mann-Whitney,0.01,0.5,10,0.168,0.011822690049223147
Ant-v5,SAC,DDPG,Ranked t-test,0.01,0.5,10,0.239,0.01348625225924534
Ant-v5,SAC,DDPG,bootstrap,0.01,0.5,10,0.095,0.00927227048785787
Ant-v5,SAC,DDPG,permutation,0.01,0.5,10,0.017,0.004087909000944126
Ant-v5,SAC,DDPG,t-test,0.01,0.5,20,0.076,0.008379976133617566
Ant-v5,SAC,DDPG,Welch t-test,0.01,0.5,20,0.069,0.008014923580421713
Ant-v5,SAC,DDPG,Mann-Whitney,0.01,0.5,20,0.543,0.015752809273269323
Ant-v5,SAC,DDPG,Ranked t-test,0.01,0.5,20,0.586,0.015575750383207868
Ant-v5,SAC,DDPG,bootstrap,0.01,0.5,20,0.21,0.01288021738946979
Ant-v5,SAC,DDPG,permutation,0.01,0.5,20,0.09,0.009049861877399014
Ant-v5,SAC,DDPG,t-test,0.01,0.5,30,0.172,0.011933817494833746
Ant-v5,SAC,DDPG,Welch t-test,0.01,0.5,30,0.168,0.011822690049223147
Ant-v5,SAC,DDPG,Mann-Whitney,0.01,0.5,30,0.777,0.013163244280951409
Ant-v5,SAC,DDPG,Ranked t-test,0.01,0.5,30,0.792,0.012834952278836098
Ant-v5,SAC,DDPG,bootstrap,0.01,0.5,30,0.324,0.014799459449588015
Ant-v5,SAC,DDPG,permutation,0.01,0.5,30,0.198,0.012601428490452978
Ant-v5,SAC,DDPG,t-test,0.01,1.0,2,0.02,0.004427188724235731
Ant-v5,SAC,DDPG,Welch t-test,0.01,1.0,2,0.005,0.0022304708023195463
Ant-v5,SAC,DDPG,Mann-Whitney,0.01,1.0,2,0.0,0.0
Ant-v5,SAC,DDPG,Ranked t-test,0.01,1.0,2,0.0,0.0
Ant-v5,SAC,DDPG,bootstrap,0.01,1.0,2,0.507,0.015809838708854686
Ant-v5,SAC,DDPG,permutation,0.01,1.0,2,0.506,0.015810249839898167
Ant-v5,SAC,DDPG,t-test,0.01,1.0,3,0.011,0.003298332912245215
Ant-v5,SAC,DDPG,Welch t-test,0.01,1.0,3,0.003,0.001729450779872038
Ant-v5,SAC,DDPG,Mann-Whitney,0.01,1.0,3,0.0,0.0
Ant-v5,SAC,DDPG,Ranked t-test,0.01,1.0,3,0.0,0.0
Ant-v5,SAC,DDPG,bootstrap,0.01,1.0,3,0.318,0.014726710426975875
Ant-v5,SAC,DDPG,permutation,0.01,1.0,3,0.226,0.013225883713385657
Ant-v5,SAC,DDPG,t-test,0.01,1.0,5,0.036,0.005891010100144117
Ant-v5,SAC,DDPG,Welch t-test,0.01,1.0,5,0.018,0.004204283529925164
Ant-v5,SAC,DDPG,Mann-Whitney,0.01,1.0,5,0.181,0.0121753439376471
Ant-v5,SAC,DDPG,Ranked t-test,0.01,1.0,5,0.305,0.014559361249725209
Ant-v5,SAC,DDPG,bootstrap,0.01,1.0,5,0.4,0.015491933384829668
Ant-v5,SAC,DDPG,permutation,0.01,1.0,5,0.105,0.009694070352540258
Ant-v5,SAC,DDPG,t-test,0.01,1.0,10,0.244,0.013581752464244074
Ant-v5,SAC,DDPG,Welch t-test,0.01,1.0,10,0.214,0.012969348480166612
Ant-v5,SAC,DDPG,Mann-Whitney,0.01,1.0,10,0.572,0.015646597074124458
Ant-v5,SAC,DDPG,Ranked t-test,0.01,1.0,10,0.646,0.015122301412152848
Ant-v5,SAC,DDPG,bootstrap,0.01,1.0,10,0.685,0.014689281806814109
Ant-v5,SAC,DDPG,permutation,0.01,1.0,10,0.348,0.015063067416698366
Ant-v5,SAC,DDPG,t-test,0.01,1.0,20,0.805,0.012528966437819202
Ant-v5,SAC,DDPG,Welch t-test,0.01,1.0,20,0.778,0.013142145943490354
Ant-v5,SAC,DDPG,Mann-Whitney,0.01,1.0,20,0.963,0.005969170796685251
Ant-v5,SAC,DDPG,Ranked t-test,0.01,1.0,20,0.962,0.006046155803483734
Ant-v5,SAC,DDPG,bootstrap,0.01,1.0,20,0.93,0.008068457101577721
Ant-v5,SAC,DDPG,permutation,0.01,1.0,20,0.859,0.011005407761641547
Ant-v5,SAC,DDPG,t-test,0.01,1.0,30,0.971,0.005306505441436956
Ant-v5,SAC,DDPG,Welch t-test,0.01,1.0,30,0.966,0.005730968504537434
Ant-v5,SAC,DDPG,Mann-Whitney,0.01,1.0,30,0.995,0.002230470802319547
Ant-v5,SAC,DDPG,Ranked t-test,0.01,1.0,30,0.999,0.0009994998749374613
Ant-v5,SAC,DDPG,bootstrap,0.01,1.0,30,0.991,0.0029864694875387575
Ant-v5,SAC,DDPG,permutation,0.01,1.0,30,0.982,0.004204283529925166
Ant-v5,SAC,DDPG,t-test,0.01,2.0,2,0.065,0.007795832219846705
Ant-v5,SAC,DDPG,Welch t-test,0.01,2.0,2,0.029,0.005306505441436953
Ant-v5,SAC,DDPG,Mann-Whitney,0.01,2.0,2,0.0,0.0
Ant-v5,SAC,DDPG,Ranked t-test,0.01,2.0,2,0.0,0.0
Ant-v5,SAC,DDPG,bootstrap,0.01,2.0,2,0.972,0.005216895628628201
Ant-v5,SAC,DDPG,permutation,0.01,2.0,2,0.974,0.005032295698784007
Ant-v5,SAC,DDPG,t-test,0.01,2.0,3,0.18,0.012149074038789953
Ant-v5,SAC,DDPG,Welch t-test,0.01,2.0,3,0.072,0.008174105455644672
Ant-v5,SAC,DDPG,Mann-Whitney,0.01,2.0,3,0.0,0.0
Ant-v5,SAC,DDPG,Ranked t-test,0.01,2.0,3,0.0,0.0
Ant-v5,SAC,DDPG,bootstrap,0.01,2.0,3,0.967,0.005648982209212561
Ant-v5,SAC,DDPG,permutation,0.01,2.0,3,0.825,0.012015614840697917
Ant-v5,SAC,DDPG,t-test,0.01,2.0,5,0.643,0.015150940564862632
Ant-v5,SAC,DDPG,Welch t-test,0.01,2.0,5,0.506,0.015810249839898167
Ant-v5,SAC,DDPG,Mann-Whitney,0.01,2.0,5,0.598,0.015504708962118573
Ant-v5,SAC,DDPG,Ranked t-test,0.01,2.0,5,0.735,0.013956181426163821
Ant-v5,SAC,DDPG,bootstrap,0.01,2.0,5,0.985,0.0038438262187565153
Ant-v5,SAC,DDPG,permutation,0.01,2.0,5,0.919,0.008627803892068941
Ant-v5,SAC,DDPG,t-test,0.01,2.0,10,0.984,0.00396787096564392
Ant-v5,SAC,DDPG,Welch t-test,0.01,2.0,10,0.976,0.004839834707921338
Ant-v5,SAC,DDPG,Mann-Whitney,0.01,2.0,10,0.978,0.004638534251247911
Ant-v5,SAC,DDPG,Ranked t-test,0.01,2.0,10,0.976,0.004839834707921338
Ant-v5,SAC,DDPG,bootstrap,0.01,2.0,10,1.0,0.0
Ant-v5,SAC,DDPG,permutation,0.01,2.0,10,1.0,0.0
Ant-v5,SAC,DDPG,t-test,0.01,2.0,20,1.0,0.0
Ant-v5,SAC,DDPG,Welch t-test,0.01,2.0,20,1.0,0.0
Ant-v5,SAC,DDPG,Mann-Whitney,0.01,2.0,20,1.0,0.0
Ant-v5,SAC,DDPG,Ranked t-test,0.01,2.0,20,1.0,0.0
Ant-v5,SAC,DDPG,bootstrap,0.01,2.0,20,1.0,0.0
Ant-v5,SAC,DDPG,permutation,0.01,2.0,20,1.0,0.0
Ant-v5,SAC,DDPG,t-test,0.01,2.0,30,1.0,0.0
Ant-v5,SAC,DDPG,Welch t-test,0.01,2.0,30,1.0,0.0
Ant-v5,SAC,DDPG,Mann-Whitney,0.01,2.0,30,1.0,0.0
Ant-v5,SAC,DDPG,Ranked t-test,0.01,2.0,30,1.0,0.0
Ant-v5,SAC,DDPG,bootstrap,0.01,2.0,30,1.0,0.0
Ant-v5,SAC,DDPG,permutation,0.01,2.0,30,1.0,0.0
Ant-v5,SAC,PPO,t-test,0.05,0.5,2,0.061,0.0075682891065286355
Ant-v5,SAC,PPO,Welch t-test,0.05,0.5,2,0.032,0.005565608681896348
Ant-v5,SAC,PPO,Mann-Whitney,0.05,0.5,2,0.0,0.0
Ant-v5,SAC,PPO,Ranked t-test,0.05,0.5,2,0.0,0.0
Ant-v5,SAC,PPO,bootstrap,0.05,0.5,2,0.348,0.015063067416698366
Ant-v5,SAC,PPO,permutation,0.05,0.5,2,0.352,0.015102847413650183
Ant-v5,SAC,PPO,t-test,0.05,0.5,3,0.06,0.007509993342207435
Ant-v5,SAC,PPO,Welch t-test,0.05,0.5,3,0.038,0.006046155803483731
Ant-v5,SAC,PPO,Mann-Whitney,0.05,0.5,3,0.0,0.0
Ant-v5,SAC,PPO,Ranked t-test,0.05,0.5,3,0.197,0.012577400367325514
Ant-v5,SAC,PPO,bootstrap,0.05,0.5,3,0.239,0.01348625225924534
Ant-v5,SAC,PPO,permutation,0.05,0.5,3,0.136,0.010839926199010766
Ant-v5,SAC,PPO,t-test,0.05,0.5,5,0.059,0.007451107300260815
Ant-v5,SAC,PPO,Welch t-test,0.05,0.5,5,0.051,0.00695693898205238
Ant-v5,SAC,PPO,Mann-Whitney,0.05,0.5,5,0.117,0.010164201887015036
Ant-v5,SAC,PPO,Ranked t-test,0.05,0.5,5,0.179,0.01212266472356635
Ant-v5,SAC,PPO,bootstrap,0.05,0.5,5,0.182,0.012201475320632338
Ant-v5,SAC,PPO,permutation,0.05,0.5,5,0.072,0.008174105455644672
Ant-v5,SAC,PPO,t-test,0.05,0.5,10,0.117,0.010164201887015036
Ant-v5,SAC,PPO,Welch t-test,0.05,0.5,10,0.111,0.00993373041711924
Ant-v5,SAC,PPO,Mann-Whitney,0.05,0.5,10,0.306,0.0145727142289966
Ant-v5,SAC,PPO,Ranked t-test,0.05,0.5,10,0.387,0.015402305022301045
Ant-v5,SAC,PPO,bootstrap,0.05,0.5,10,0.253,0.013747399754135324
Ant-v5,SAC,PPO,permutation,0.05,0.5,10,0.124,0.010422283818818216
Ant-v5,SAC,PPO,t-test,0.05,0.5,20,0.273,0.014087973594523805
Ant-v5,SAC,PPO,Welch t-test,0.05,0.5,20,0.273,0.014087973594523805
Ant-v5,SAC,PPO,Mann-Whitney,0.05,0.5,20,0.605,0.015458816254810716
Ant-v5,SAC,PPO,Ranked t-test,0.05,0.5,20,0.607,0.015445096309184997
Ant-v5,SAC,PPO,bootstrap,0.05,0.5,20,0.386,0.015394934231752989
Ant-v5,SAC,PPO,permutation,0.05,0.5,20,0.306,0.0145727142289966
Ant-v5,SAC,PPO,t-test,0.05,0.5,30,0.426,0.015637263187655313
Ant-v5,SAC,PPO,Welch t-test,0.05,0.5,30,0.489,0.015807561481771943
Ant-v5,SAC,PPO,Mann-Whitney,0.05,0.5,30,0.799,0.01267276607532862
Ant-v5,SAC,PPO,Ranked t-test,0.05,0.5,30,0.801,0.012625331678811452
Ant-v5,SAC,PPO,bootstrap,0.05,0.5,30,0.552,0.015725647840391186
Ant-v5,SAC,PPO,permutation,0.05,0.5,30,0.465,0.01577260282895629
Ant-v5,SAC,PPO,t-test,0.05,1.0,2,0.074,0.00827792244467173
Ant-v5,SAC,PPO,Welch t-test,0.05,1.0,2,0.041,0.006270486424512854
Ant-v5,SAC,PPO,Mann-Whitney,0.05,1.0,2,0.0,0.0
Ant-v5,SAC,PPO,Ranked t-test,0.05,1.0,2,0.0,0.0
Ant-v5,SAC,PPO,bootstrap,0.05,1.0,2,0.478,0.015796075461962062
Ant-v5,SAC,PPO,permutation,0.05,1.0,2,0.48,0.0157987341265052
Ant-v5,SAC,PPO,t-test,0.05,1.0,3,0.114,0.010050074626588601
Ant-v5,SAC,PPO,Welch t-test,0.05,1.0,3,0.066,0.007851369307324678
Ant-v5,SAC,PPO,Mann-Whitney,0.05,1.0,3,0.0,0.0
Ant-v5,SAC,PPO,Ranked t-test,0.05,1.0,3,0.345,0.015032464867745409
Ant-v5,SAC,PPO,bootstrap,0.05,1.0,3,0.453,0.015741378592740853
Ant-v5,SAC,PPO,permutation,0.05,1.0,3,0.237,0.013447341744746431
Ant-v5,SAC,PPO,t-test,0.05,1.0,5,0.236,0.013427732496590778
Ant-v5,SAC,PPO,Welch t-test,0.05,1.0,5,0.201,0.012672766075328622
Ant-v5,SAC,PPO,Mann-Whitney,0.05,1.0,5,0.309,0.014612289348353324
Ant-v5,SAC,PPO,Ranked t-test,0.05,1.0,5,0.467,0.015776913513105152
Ant-v5,SAC,PPO,bootstrap,0.05,1.0,5,0.484,0.015803290796539814
Ant-v5,SAC,PPO,permutation,0.05,1.0,5,0.278,0.01416742743055351
Ant-v5,SAC,PPO,t-test,0.05,1.0,10,0.557,0.015708309902723462
Ant-v5,SAC,PPO,Welch t-test,0.05,1.0,10,0.569,0.015660108556456435
Ant-v5,SAC,PPO,Mann-Whitney,0.05,1.0,10,0.741,0.013853483316480371
Ant-v5,SAC,PPO,Ranked t-test,0.05,1.0,10,0.757,0.013562853682024296
Ant-v5,SAC,PPO,bootstrap,0.05,1.0,10,0.744,0.013800869537822608
Ant-v5,SAC,PPO,permutation,0.05,1.0,10,0.67,0.014869431730903503
Ant-v5,SAC,PPO,t-test,0.05,1.0,20,0.907,0.009184280047995052
Ant-v5,SAC,PPO,Welch t-test,0.05,1.0,20,0.919,0.008627803892068941
Ant-v5,SAC,PPO,Mann-Whitney,0.05,1.0,20,0.979,0.00453420334788814
Ant-v5,SAC,PPO,Ranked t-test,0.05,1.0,20,0.97,0.0053944415837044735
Ant-v5,SAC,PPO,bootstrap,0.05,1.0,20,0.962,0.006046155803483734
Ant-v5,SAC,PPO,permutation,0.05,1.0,20,0.938,0.00762600813007697
Ant-v5,SAC,PPO,t-test,0.05,1.0,30,0.989,0.0032983329122452166
Ant-v5,SAC,PPO,Welch t-test,0.05,1.0,30,0.993,0.002636474919281427
Ant-v5,SAC,PPO,Mann-Whitney,0.05,1.0,30,0.999,0.0009994998749374613
Ant-v5,SAC,PPO,Ranked t-test,0.05,1.0,30,0.997,0.0017294507798720387
Ant-v5,SAC,PPO,bootstrap,0.05,1.0,30,0.994,0.002442130217658347
Ant-v5,SAC,PPO,permutation,0.05,1.0,30,0.995,0.002230470802319547
Ant-v5,SAC,PPO,t-test,0.05,2.0,2,0.217,0.013034991369387246
Ant-v5,SAC,PPO,Welch t-test,0.05,2.0,2,0.103,0.009612023720320296
Ant-v5,SAC,PPO,Mann-Whitney,0.05,2.0,2,0.0,0.0
Ant-v5,SAC,PPO,Ranked t-test,0.05,2.0,2,0.0,0.0
Ant-v5,SAC,PPO,bootstrap,0.05,2.0,2,0.876,0.010422283818818216
Ant-v5,SAC,PPO,permutation,0.05,2.0,2,0.877,0.010386096475577337
Ant-v5,SAC,PPO,t-test,0.05,2.0,3,0.513,0.015806043148112688
Ant-v5,SAC,PPO,Welch t-test,0.05,2.0,3,0.344,0.015022117027902558
Ant-v5,SAC,PPO,Mann-Whitney,0.05,2.0,3,0.0,0.0
Ant-v5,SAC,PPO,Ranked t-test,0.05,2.0,3,0.776,0.013184233007649704
Ant-v5,SAC,PPO,bootstrap,0.05,2.0,3,0.944,0.007270763371201131
Ant-v5,SAC,PPO,permutation,0.05,2.0,3,0.751,0.013674757767507255
Ant-v5,SAC,PPO,t-test,0.05,2.0,5,0.906,0.009228434320078352
Ant-v5,SAC,PPO,Welch t-test,0.05,2.0,5,0.881,0.010239091756596383
Ant-v5,SAC,PPO,Mann-Whitney,0.05,2.0,5,0.892,0.009815090422405694
Ant-v5,SAC,PPO,Ranked t-test,0.05,2.0,5,0.936,0.007739767438366605
Ant-v5,SAC,PPO,bootstrap,0.05,2.0,5,0.994,0.002442130217658347
Ant-v5,SAC,PPO,permutation,0.05,2.0,5,0.95,0.006892024376045114
Ant-v5,SAC,PPO,t-test,0.05,2.0,10,0.999,0.0009994998749374613
Ant-v5,SAC,PPO,Welch t-test,0.05,2.0,10,0.998,0.0014127986409959495
Ant-v5,SAC,PPO,Mann-Whitney,0.05,2.0,10,1.0,0.0
Ant-v5,SAC,PPO,Ranked t-test,0.05,2.0,10,0.999,0.0009994998749374613
Ant-v5,SAC,PPO,bootstrap,0.05,2.0,10,1.0,0.0
Ant-v5,SAC,PPO,permutation,0.05,2.0,10,1.0,0.0
Ant-v5,SAC,PPO,t-test,0.05,2.0,20,1.0,0.0
Ant-v5,SAC,PPO,Welch t-test,0.05,2.0,20,1.0,0.0
Ant-v5,SAC,PPO,Mann-Whitney,0.05,2.0,20,1.0,0.0
Ant-v5,SAC,PPO,Ranked t-test,0.05,2.0,20,1.0,0.0
Ant-v5,SAC,PPO,bootstrap,0.05,2.0,20,1.0,0.0
Ant-v5,SAC,PPO,permutation,0.05,2.0,20,1.0,0.0
Ant-v5,SAC,PPO,t-test,0.05,2.0,30,1.0,0.0
Ant-v5,SAC,PPO,Welch t-test,0.05,2.0,30,1.0,0.0
Ant-v5,SAC,PPO,Mann-Whitney,0.05,2.0,30,1.0,0.0
Ant-v5,SAC,PPO,Ranked t-test,0.05,2.0,30,1.0,0.0
Ant-v5,SAC,PPO,bootstrap,0.05,2.0,30,1.0,0.0
Ant-v5,SAC,PPO,permutation,0.05,2.0,30,1.0,0.0
Ant-v5,SAC,PPO,t-test,0.01,0.5,2,0.009,0.002986469487538756
Ant-v5,SAC,PPO,Welch t-test,0.01,0.5,2,0.003,0.001729450779872038
Ant-v5,SAC,PPO,Mann-Whitney,0.01,0.5,2,0.0,0.0
Ant-v5,SAC,PPO,Ranked t-test,0.01,0.5,2,0.0,0.0
Ant-v5,SAC,PPO,bootstrap,0.01,0.5,2,0.358,0.01516034300403523
Ant-v5,SAC,PPO,permutation,0.01,0.5,2,0.351,0.015093011627902497
Ant-v5,SAC,PPO,t-test,0.01,0.5,3,0.01,0.003146426544510455
Ant-v5,SAC,PPO,Welch t-test,0.01,0.5,3,0.007,0.0026364749192814255
Ant-v5,SAC,PPO,Mann-Whitney,0.01,0.5,3,0.0,0.0
Ant-v5,SAC,PPO,Ranked t-test,0.01,0.5,3,0.0,0.0
Ant-v5,SAC,PPO,bootstrap,0.01,0.5,3,0.153,0.011383804285035824
Ant-v5,SAC,PPO,permutation,0.01,0.5,3,0.111,0.00993373041711924
Ant-v5,SAC,PPO,t-test,0.01,0.5,5,0.013,0.003582038525755969
Ant-v5,SAC,PPO,Welch t-test,0.01,0.5,5,0.007,0.0026364749192814255
Ant-v5,SAC,PPO,Mann-Whitney,0.01,0.5,5,0.014,0.003715373467095872
Ant-v5,SAC,PPO,Ranked t-test,0.01,0.5,5,0.076,0.008379976133617566
Ant-v5,SAC,PPO,bootstrap,0.01,0.5,5,0.093,0.009184280047995052
Ant-v5,SAC,PPO,permutation,0.01,0.5,5,0.018,0.004204283529925164
Ant-v5,SAC,PPO,t-test,0.01,0.5,10,0.028,0.005216895628628198
Ant-v5,SAC,PPO,Welch t-test,0.01,0.5,10,0.016,0.003967870965643918
Ant-v5,SAC,PPO,Mann-Whitney,0.01,0.5,10,0.099,0.009444522221901964
Ant-v5,SAC,PPO,Ranked t-test,0.01,0.5,10,0.131,0.010669536072388528
Ant-v5,SAC,PPO,bootstrap,0.01,0.5,10,0.089,0.00900438781928011
Ant-v5,SAC,PPO,permutation,0.01,0.5,10,0.032,0.005565608681896348
Ant-v5,SAC,PPO,t-test,0.01,0.5,20,0.077,0.00843036179532053
Ant-v5,SAC,PPO,Welch t-test,0.01,0.5,20,0.077,0.00843036179532053
Ant-v5,SAC,PPO,Mann-Whitney,0.01,0.5,20,0.34,0.014979986648859203
Ant-v5,SAC,PPO,Ranked t-test,0.01,0.5,20,0.39,0.01542400726140908
Ant-v5,SAC,PPO,bootstrap,0.01,0.5,20,0.203,0.012719709116170857
Ant-v5,SAC,PPO,permutation,0.01,0.5,20,0.105,0.009694070352540258
Ant-v5,SAC,PPO,t-test,0.01,0.5,30,0.2,0.01264911064067352
Ant-v5,SAC,PPO,Welch t-test,0.01,0.5,30,0.18,0.012149074038789953
Ant-v5,SAC,PPO,Mann-Whitney,0.01,0.5,30,0.57,0.015655669899432602
Ant-v5,SAC,PPO,Ranked t-test,0.01,0.5,30,0.59,0.01555313473226539
Ant-v5,SAC,PPO,bootstrap,0.01,0.5,30,0.298,0.014463609508003178
Ant-v5,SAC,PPO,permutation,0.01,0.5,30,0.194,0.012504559168559283
Ant-v5,SAC,PPO,t-test,0.01,1.0,2,0.013,0.003582038525755969
Ant-v5,SAC,PPO,Welch t-test,0.01,1.0,2,0.005,0.0022304708023195463
Ant-v5,SAC,PPO,Mann-Whitney,0.01,1.0,2,0.0,0.0
Ant-v5,SAC,PPO,Ranked t-test,0.01,1.0,2,0.0,0.0
Ant-v5,SAC,PPO,bootstrap,0.01,1.0,2,0.5,0.015811388300841896
Ant-v5,SAC,PPO,permutation,0.01,1.0,2,0.471,0.01578477114183161
Ant-v5,SAC,PPO,t-test,0.01,1.0,3,0.02,0.004427188724235731
Ant-v5,SAC,PPO,Welch t-test,0.01,1.0,3,0.018,0.004204283529925164
Ant-v5,SAC,PPO,Mann-Whitney,0.01,1.0,3,0.0,0.0
Ant-v5,SAC,PPO,Ranked t-test,0.01,1.0,3,0.0,0.0
Ant-v5,SAC,PPO,bootstrap,0.01,1.0,3,0.333,0.014903388876359632
Ant-v5,SAC,PPO,permutation,0.01,1.0,3,0.221,0.013120937466507492
Ant-v5,SAC,PPO,t-test,0.01,1.0,5,0.065,0.007795832219846705
Ant-v5,SAC,PPO,Welch t-test,0.01,1.0,5,0.044,0.006485676526007136
Ant-v5,SAC,PPO,Mann-Whitney,0.01,1.0,5,0.103,0.009612023720320296
Ant-v5,SAC,PPO,Ranked t-test,0.01,1.0,5,0.195,0.012528966437819204
Ant-v5,SAC,PPO,bootstrap,0.01,1.0,5,0.335,0.014925649064613574
Ant-v5,SAC,PPO,permutation,0.01,1.0,5,0.087,0.00891240708226459
Ant-v5,SAC,PPO,t-test,0.01,1.0,10,0.225,0.013205112646244258
Ant-v5,SAC,PPO,Welch t-test,0.01,1.0,10,0.233,0.013368283360252356
Ant-v5,SAC,PPO,Mann-Whitney,0.01,1.0,10,0.432,0.01566448211719749
Ant-v5,SAC,PPO,Ranked t-test,0.01,1.0,10,0.509,0.015808826648426505
Ant-v5,SAC,PPO,bootstrap,0.01,1.0,10,0.539,0.015763216676808068
Ant-v5,SAC,PPO,permutation,0.01,1.0,10,0.308,0.014599178059055242
Ant-v5,SAC,PPO,t-test,0.01,1.0,20,0.737,0.013922320208930694
Ant-v5,SAC,PPO,Welch t-test,0.01,1.0,20,0.744,0.013800869537822608
Ant-v5,SAC,PPO,Mann-Whitney,0.01,1.0,20,0.878,0.010349685985574635
Ant-v5,SAC,PPO,Ranked t-test,0.01,1.0,20,0.908,0.009139803061335619
Ant-v5,SAC,PPO,bootstrap,0.01,1.0,20,0.889,0.00993373041711924
Ant-v5,SAC,PPO,permutation,0.01,1.0,20,0.763,0.013447341744746431
Ant-v5,SAC,PPO,t-test,0.01,1.0,30,0.947,0.007084560677981384
Ant-v5,SAC,PPO,Welch t-test,0.01,1.0,30,0.934,0.007851369307324675
Ant-v5,SAC,PPO,Mann-Whitney,0.01,1.0,30,0.984,0.00396787096564392
Ant-v5,SAC,PPO,Ranked t-test,0.01,1.0,30,0.982,0.004204283529925166
Ant-v5,SAC,PPO,bootstrap,0.01,1.0,30,0.977,0.004740358636221528
Ant-v5,SAC,PPO,permutation,0.01,1.0,30,0.954,0.006624499981130654
Ant-v5,SAC,PPO,t-test,0.01,2.0,2,0.054,0.007147307185227175
Ant-v5,SAC,PPO,Welch t-test,0.01,2.0,2,0.024,0.004839834707921336
Ant-v5,SAC,PPO,Mann-Whitney,0.01,2.0,2,0.0,0.0
Ant-v5,SAC,PPO,Ranked t-test,0.01,2.0,2,0.0,0.0
Ant-v5,SAC,PPO,bootstrap,0.01,2.0,2,0.886,0.010050074626588601
Ant-v5,SAC,PPO,permutation,0.01,2.0,2,0.888,0.00997276290703835
Ant-v5,SAC,PPO,t-test,0.01,2.0,3,0.129,0.010599952830083727
Ant-v5,SAC,PPO,Welch t-test,0.01,2.0,3,0.083,0.008724161850859944
Ant-v5,SAC,PPO,Mann-Whitney,0.01,2.0,3,0.0,0.0
Ant-v5,SAC,PPO,Ranked t-test,0.01,2.0,3,0.0,0.0
Ant-v5,SAC,PPO,bootstrap,0.01,2.0,3,0.857,0.011070275515993268
Ant-v5,SAC,PPO,permutation,0.01,2.0,3,0.705,0.01442133835675455
Ant-v5,SAC,PPO,t-test,0.01,2.0,5,0.542,0.015755506973753653
Ant-v5,SAC,PPO,Welch t-test,0.01,2.0,5,0.434,0.015673034167001616
Ant-v5,SAC,PPO,Mann-Whitney,0.01,2.0,5,0.554,0.01571890581433708
Ant-v5,SAC,PPO,Ranked t-test,0.01,2.0,5,0.756,0.013581752464244074
Ant-v5,SAC,PPO,bootstrap,0.01,2.0,5,0.976,0.004839834707921338
Ant-v5,SAC,PPO,permutation,0.01,2.0,5,0.702,0.01446360950800318
Ant-v5,SAC,PPO,t-test,0.01,2.0,10,0.974,0.005032295698784007
Ant-v5,SAC,PPO,Welch t-test,0.01,2.0,10,0.965,0.005811626278418119
Ant-v5,SAC,PPO,Mann-Whitney,0.01,2.0,10,0.987,0.0035820385257559714
Ant-v5,SAC,PPO,Ranked t-test,0.01,2.0,10,0.994,0.002442130217658347
Ant-v5,SAC,PPO,bootstrap,0.01,2.0,10,1.0,0.0
Ant-v5,SAC,PPO,permutation,0.01,2.0,10,0.995,0.002230470802319547
Ant-v5,SAC,PPO,t-test,0.01,2.0,20,1.0,0.0
Ant-v5,SAC,PPO,Welch t-test,0.01,2.0,20,1.0,0.0
Ant-v5,SAC,PPO,Mann-Whitney,0.01,2.0,20,1.0,0.0
Ant-v5,SAC,PPO,Ranked t-test,0.01,2.0,20,1.0,0.0
