task,algo1,algo2,test,alpha,target_n,fpr,se,expected_fpr
Humanoid-v5,SAC,PPO,bootstrap,0.05,5,0.166,0.011766222843376714,0.05
Humanoid-v5,SAC,PPO,permutation,0.05,5,0.093,0.009184280047995052,0.05
Humanoid-v5,SAC,PPO,t-test,0.05,10,0.068,0.007960904471226871,0.05
Humanoid-v5,SAC,PPO,Welch t-test,0.05,10,0.049,0.006826346021115542,0.05
Humanoid-v5,SAC,PPO,Mann-Whitney,0.05,10,0.087,0.00891240708226459,0.05
Humanoid-v5,SAC,PPO,Ranked t-test,0.05,10,0.081,0.008627803892068943,0.05
Humanoid-v5,SAC,PPO,bootstrap,0.05,10,0.085,0.008819013550278738,0.05
Humanoid-v5,SAC,PPO,permutation,0.05,10,0.059,0.007451107300260815,0.05
Humanoid-v5,SAC,PPO,t-test,0.05,20,0.064,0.007739767438366608,0.05
Humanoid-v5,SAC,PPO,Welch t-test,0.05,20,0.061,0.0075682891065286355,0.05
Humanoid-v5,SAC,PPO,Mann-Whitney,0.05,20,0.102,0.009570579919733181,0.05
Humanoid-v5,SAC,PPO,Ranked t-test,0.05,20,0.087,0.00891240708226459,0.05
Humanoid-v5,SAC,PPO,bootstrap,0.05,20,0.084,0.008771772910877254,0.05
Humanoid-v5,SAC,PPO,permutation,0.05,20,0.064,0.007739767438366608,0.05
Humanoid-v5,SAC,PPO,t-test,0.05,30,0.056,0.007270763371201128,0.05
Humanoid-v5,SAC,PPO,Welch t-test,0.05,30,0.045,0.0065555320150236475,0.05
Humanoid-v5,SAC,PPO,Mann-Whitney,0.05,30,0.094,0.009228434320078352,0.05
Humanoid-v5,SAC,PPO,Ranked t-test,0.05,30,0.093,0.009184280047995052,0.05
Humanoid-v5,SAC,PPO,bootstrap,0.05,30,0.073,0.008226238508577295,0.05
Humanoid-v5,SAC,PPO,permutation,0.05,30,0.048,0.006759881655768835,0.05
Humanoid-v5,SAC,PPO,t-test,0.01,2,0.057,0.007331507348424334,0.01
Humanoid-v5,SAC,PPO,Welch t-test,0.01,2,0.012,0.003443254274665175,0.01
Humanoid-v5,SAC,PPO,Mann-Whitney,0.01,2,0.0,0.0,0.01
Humanoid-v5,SAC,PPO,Ranked t-test,0.01,2,0.0,0.0,0.01
Humanoid-v5,SAC,PPO,bootstrap,0.01,2,0.431,0.015660108556456432,0.01
Humanoid-v5,SAC,PPO,permutation,0.01,2,0.451,0.01573527883451704,0.01
Humanoid-v5,SAC,PPO,t-test,0.01,3,0.032,0.005565608681896348,0.01
Humanoid-v5,SAC,PPO,Welch t-test,0.01,3,0.023,0.004740358636221525,0.01
Humanoid-v5,SAC,PPO,Mann-Whitney,0.01,3,0.0,0.0,0.01
Humanoid-v5,SAC,PPO,Ranked t-test,0.01,3,0.0,0.0,0.01
Humanoid-v5,SAC,PPO,bootstrap,0.01,3,0.196,0.012553246592017541,0.01
Humanoid-v5,SAC,PPO,permutation,0.01,3,0.198,0.012601428490452978,0.01
Humanoid-v5,SAC,PPO,t-test,0.01,5,0.031,0.0054807846153630225,0.01
Humanoid-v5,SAC,PPO,Welch t-test,0.01,5,0.006,0.002442130217658346,0.01
Humanoid-v5,SAC,PPO,Mann-Whitney,0.01,5,0.023,0.004740358636221525,0.01
Humanoid-v5,SAC,PPO,Ranked t-test,0.01,5,0.037,0.005969170796685248,0.01
Humanoid-v5,SAC,PPO,bootstrap,0.01,5,0.099,0.009444522221901964,0.01
Humanoid-v5,SAC,PPO,permutation,0.01,5,0.047,0.006692607862410586,0.01
Humanoid-v5,SAC,PPO,t-test,0.01,10,0.019,0.004317290817167636,0.01
Humanoid-v5,SAC,PPO,Welch t-test,0.01,10,0.007,0.0026364749192814255,0.01
Humanoid-v5,SAC,PPO,Mann-Whitney,0.01,10,0.022,0.0046385342512479085,0.01
Humanoid-v5,SAC,PPO,Ranked t-test,0.01,10,0.019,0.004317290817167636,0.01
Humanoid-v5,SAC,PPO,bootstrap,0.01,10,0.046,0.006624499981130651,0.01
Humanoid-v5,SAC,PPO,permutation,0.01,10,0.022,0.0046385342512479085,0.01
Humanoid-v5,SAC,PPO,t-test,0.01,20,0.017,0.004087909000944126,0.01
Humanoid-v5,SAC,PPO,Welch t-test,0.01,20,0.008,0.0028170906978654416,0.01
Humanoid-v5,SAC,PPO,Mann-Whitney,0.01,20,0.024,0.004839834707921336,0.01
Humanoid-v5,SAC,PPO,Ranked t-test,0.01,20,0.027,0.00512552436341883,0.01
Humanoid-v5,SAC,PPO,bootstrap,0.01,20,0.019,0.004317290817167636,0.01
Humanoid-v5,SAC,PPO,permutation,0.01,20,0.019,0.004317290817167636,0.01
Humanoid-v5,SAC,PPO,t-test,0.01,30,0.011,0.003298332912245215,0.01
Humanoid-v5,SAC,PPO,Welch t-test,0.01,30,0.01,0.003146426544510455,0.01
Humanoid-v5,SAC,PPO,Mann-Whitney,0.01,30,0.028,0.005216895628628198,0.01
Humanoid-v5,SAC,PPO,Ranked t-test,0.01,30,0.02,0.004427188724235731,0.01
Humanoid-v5,SAC,PPO,bootstrap,0.01,30,0.019,0.004317290817167636,0.01
Humanoid-v5,SAC,PPO,permutation,0.01,30,0.012,0.003443254274665175,0.01
Humanoid-v5,TD3,DDPG,t-test,0.05,2,0.082,0.008676174272108648,0.05
Humanoid-v5,TD3,DDPG,Welch t-test,0.05,2,0.028,0.005216895628628198,0.05
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.05,2,0.0,0.0,0.05
Humanoid-v5,TD3,DDPG,Ranked t-test,0.05,2,0.0,0.0,0.05
Humanoid-v5,TD3,DDPG,bootstrap,0.05,2,0.413,0.0155701958882989,0.05
Humanoid-v5,TD3,DDPG,permutation,0.05,2,0.401,0.015498354751392161,0.05
Humanoid-v5,TD3,DDPG,t-test,0.05,3,0.046,0.006624499981130651,0.05
Humanoid-v5,TD3,DDPG,Welch t-test,0.05,3,0.025,0.0049371044145328745,0.05
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.05,3,0.0,0.0,0.05
Humanoid-v5,TD3,DDPG,Ranked t-test,0.05,3,0.112,0.00997276290703835,0.05
Humanoid-v5,TD3,DDPG,bootstrap,0.05,3,0.229,0.013287550564344055,0.05
Humanoid-v5,TD3,DDPG,permutation,0.05,3,0.14,0.010972693379476163,0.05
Humanoid-v5,TD3,DDPG,t-test,0.05,5,0.033,0.005648982209212559,0.05
Humanoid-v5,TD3,DDPG,Welch t-test,0.05,5,0.02,0.004427188724235731,0.05
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.05,5,0.039,0.006122009474020765,0.05
Humanoid-v5,TD3,DDPG,Ranked t-test,0.05,5,0.06,0.007509993342207435,0.05
Humanoid-v5,TD3,DDPG,bootstrap,0.05,5,0.142,0.011037934589405754,0.05
Humanoid-v5,TD3,DDPG,permutation,0.05,5,0.072,0.008174105455644672,0.05
Humanoid-v5,TD3,DDPG,t-test,0.05,10,0.036,0.005891010100144117,0.05
Humanoid-v5,TD3,DDPG,Welch t-test,0.05,10,0.023,0.004740358636221525,0.05
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.05,10,0.047,0.006692607862410586,0.05
Humanoid-v5,TD3,DDPG,Ranked t-test,0.05,10,0.056,0.007270763371201128,0.05
Humanoid-v5,TD3,DDPG,bootstrap,0.05,10,0.095,0.00927227048785787,0.05
Humanoid-v5,TD3,DDPG,permutation,0.05,10,0.054,0.007147307185227175,0.05
Humanoid-v5,TD3,DDPG,t-test,0.05,20,0.043,0.006414904519944158,0.05
Humanoid-v5,TD3,DDPG,Welch t-test,0.05,20,0.045,0.0065555320150236475,0.05
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.05,20,0.066,0.007851369307324678,0.05
Humanoid-v5,TD3,DDPG,Ranked t-test,0.05,20,0.075,0.008329165624478841,0.05
Humanoid-v5,TD3,DDPG,bootstrap,0.05,20,0.078,0.008480330182251162,0.05
Humanoid-v5,TD3,DDPG,permutation,0.05,20,0.048,0.006759881655768835,0.05
Humanoid-v5,TD3,DDPG,t-test,0.05,30,0.048,0.006759881655768835,0.05
Humanoid-v5,TD3,DDPG,Welch t-test,0.05,30,0.042,0.0063431853196954605,0.05
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.05,30,0.087,0.00891240708226459,0.05
Humanoid-v5,TD3,DDPG,Ranked t-test,0.05,30,0.07,0.008068457101577725,0.05
Humanoid-v5,TD3,DDPG,bootstrap,0.05,30,0.072,0.008174105455644672,0.05
Humanoid-v5,TD3,DDPG,permutation,0.05,30,0.059,0.007451107300260815,0.05
Humanoid-v5,TD3,DDPG,t-test,0.01,2,0.019,0.004317290817167636,0.01
Humanoid-v5,TD3,DDPG,Welch t-test,0.01,2,0.008,0.0028170906978654416,0.01
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.01,2,0.0,0.0,0.01
Humanoid-v5,TD3,DDPG,Ranked t-test,0.01,2,0.0,0.0,0.01
Humanoid-v5,TD3,DDPG,bootstrap,0.01,2,0.398,0.015478888849009803,0.01
Humanoid-v5,TD3,DDPG,permutation,0.01,2,0.37,0.015267612779999367,0.01
Humanoid-v5,TD3,DDPG,t-test,0.01,3,0.011,0.003298332912245215,0.01
Humanoid-v5,TD3,DDPG,Welch t-test,0.01,3,0.008,0.0028170906978654416,0.01
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.01,3,0.0,0.0,0.01
Humanoid-v5,TD3,DDPG,Ranked t-test,0.01,3,0.0,0.0,0.01
Humanoid-v5,TD3,DDPG,bootstrap,0.01,3,0.191,0.012430567163247218,0.01
Humanoid-v5,TD3,DDPG,permutation,0.01,3,0.13,0.010634848376916336,0.01
Humanoid-v5,TD3,DDPG,t-test,0.01,5,0.007,0.0026364749192814255,0.01
Humanoid-v5,TD3,DDPG,Welch t-test,0.01,5,0.003,0.001729450779872038,0.01
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.01,5,0.011,0.003298332912245215,0.01
Humanoid-v5,TD3,DDPG,Ranked t-test,0.01,5,0.017,0.004087909000944126,0.01
Humanoid-v5,TD3,DDPG,bootstrap,0.01,5,0.1,0.009486832980505138,0.01
Humanoid-v5,TD3,DDPG,permutation,0.01,5,0.033,0.005648982209212559,0.01
Humanoid-v5,TD3,DDPG,t-test,0.01,10,0.007,0.0026364749192814255,0.01
Humanoid-v5,TD3,DDPG,Welch t-test,0.01,10,0.004,0.001995995991979944,0.01
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.01,10,0.01,0.003146426544510455,0.01
Humanoid-v5,TD3,DDPG,Ranked t-test,0.01,10,0.016,0.003967870965643918,0.01
Humanoid-v5,TD3,DDPG,bootstrap,0.01,10,0.03,0.005394441583704471,0.01
Humanoid-v5,TD3,DDPG,permutation,0.01,10,0.013,0.003582038525755969,0.01
Humanoid-v5,TD3,DDPG,t-test,0.01,20,0.012,0.003443254274665175,0.01
Humanoid-v5,TD3,DDPG,Welch t-test,0.01,20,0.004,0.001995995991979944,0.01
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.01,20,0.012,0.003443254274665175,0.01
Humanoid-v5,TD3,DDPG,Ranked t-test,0.01,20,0.022,0.0046385342512479085,0.01
Humanoid-v5,TD3,DDPG,bootstrap,0.01,20,0.021,0.004534203347888138,0.01
Humanoid-v5,TD3,DDPG,permutation,0.01,20,0.012,0.003443254274665175,0.01
Humanoid-v5,TD3,DDPG,t-test,0.01,30,0.007,0.0026364749192814255,0.01
Humanoid-v5,TD3,DDPG,Welch t-test,0.01,30,0.002,0.0014127986409959489,0.01
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.01,30,0.017,0.004087909000944126,0.01
Humanoid-v5,TD3,DDPG,Ranked t-test,0.01,30,0.024,0.004839834707921336,0.01
Humanoid-v5,TD3,DDPG,bootstrap,0.01,30,0.024,0.004839834707921336,0.01
Humanoid-v5,TD3,DDPG,permutation,0.01,30,0.015,0.003843826218756514,0.01
Humanoid-v5,TD3,PPO,t-test,0.05,2,0.066,0.007851369307324678,0.05
Humanoid-v5,TD3,PPO,Welch t-test,0.05,2,0.036,0.005891010100144117,0.05
Humanoid-v5,TD3,PPO,Mann-Whitney,0.05,2,0.0,0.0,0.05
Humanoid-v5,TD3,PPO,Ranked t-test,0.05,2,0.0,0.0,0.05
Humanoid-v5,TD3,PPO,bootstrap,0.05,2,0.367,0.015241751867813621,0.05
Humanoid-v5,TD3,PPO,permutation,0.05,2,0.353,0.015112610628213776,0.05
Humanoid-v5,TD3,PPO,t-test,0.05,3,0.058,0.007391616873188166,0.05
Humanoid-v5,TD3,PPO,Welch t-test,0.05,3,0.045,0.0065555320150236475,0.05
Humanoid-v5,TD3,PPO,Mann-Whitney,0.05,3,0.0,0.0,0.05
Humanoid-v5,TD3,PPO,Ranked t-test,0.05,3,0.136,0.010839926199010766,0.05
Humanoid-v5,TD3,PPO,bootstrap,0.05,3,0.233,0.013368283360252356,0.05
Humanoid-v5,TD3,PPO,permutation,0.05,3,0.124,0.010422283818818216,0.05
Humanoid-v5,TD3,PPO,t-test,0.05,5,0.056,0.007270763371201128,0.05
Humanoid-v5,TD3,PPO,Welch t-test,0.05,5,0.039,0.006122009474020765,0.05
Humanoid-v5,TD3,PPO,Mann-Whitney,0.05,5,0.064,0.007739767438366608,0.05
Humanoid-v5,TD3,PPO,Ranked t-test,0.05,5,0.111,0.00993373041711924,0.05
Humanoid-v5,TD3,PPO,bootstrap,0.05,5,0.141,0.011005407761641547,0.05
Humanoid-v5,TD3,PPO,permutation,0.05,5,0.073,0.008226238508577295,0.05
Humanoid-v5,TD3,PPO,t-test,0.05,10,0.048,0.006759881655768835,0.05
Humanoid-v5,TD3,PPO,Welch t-test,0.05,10,0.061,0.0075682891065286355,0.05
Humanoid-v5,TD3,PPO,Mann-Whitney,0.05,10,0.141,0.011005407761641547,0.05
Humanoid-v5,TD3,PPO,Ranked t-test,0.05,10,0.175,0.012015614840697915,0.05
Humanoid-v5,TD3,PPO,bootstrap,0.05,10,0.084,0.008771772910877254,0.05
Humanoid-v5,TD3,PPO,permutation,0.05,10,0.067,0.007906389820898032,0.05
Humanoid-v5,TD3,PPO,t-test,0.05,20,0.063,0.007683163410991596,0.05
Humanoid-v5,TD3,PPO,Welch t-test,0.05,20,0.057,0.007331507348424334,0.05
Humanoid-v5,TD3,PPO,Mann-Whitney,0.05,20,0.276,0.014135911714495106,0.05
Humanoid-v5,TD3,PPO,Ranked t-test,0.05,20,0.278,0.01416742743055351,0.05
Humanoid-v5,TD3,PPO,bootstrap,0.05,20,0.077,0.00843036179532053,0.05
Humanoid-v5,TD3,PPO,permutation,0.05,20,0.065,0.007795832219846705,0.05
Humanoid-v5,TD3,PPO,t-test,0.05,30,0.064,0.007739767438366608,0.05
Humanoid-v5,TD3,PPO,Welch t-test,0.05,30,0.059,0.007451107300260815,0.05
Humanoid-v5,TD3,PPO,Mann-Whitney,0.05,30,0.387,0.015402305022301045,0.05
Humanoid-v5,TD3,PPO,Ranked t-test,0.05,30,0.386,0.015394934231752989,0.05
Humanoid-v5,TD3,PPO,bootstrap,0.05,30,0.064,0.007739767438366608,0.05
Humanoid-v5,TD3,PPO,permutation,0.05,30,0.059,0.007451107300260815,0.05
Humanoid-v5,TD3,PPO,t-test,0.01,2,0.022,0.0046385342512479085,0.01
Humanoid-v5,TD3,PPO,Welch t-test,0.01,2,0.008,0.0028170906978654416,0.01
Humanoid-v5,TD3,PPO,Mann-Whitney,0.01,2,0.0,0.0,0.01
Humanoid-v5,TD3,PPO,Ranked t-test,0.01,2,0.0,0.0,0.01
Humanoid-v5,TD3,PPO,bootstrap,0.01,2,0.338,0.014958475858188226,0.01
Humanoid-v5,TD3,PPO,permutation,0.01,2,0.377,0.01532550162311172,0.01
Humanoid-v5,TD3,PPO,t-test,0.01,3,0.016,0.003967870965643918,0.01
Humanoid-v5,TD3,PPO,Welch t-test,0.01,3,0.004,0.001995995991979944,0.01
Humanoid-v5,TD3,PPO,Mann-Whitney,0.01,3,0.0,0.0,0.01
Humanoid-v5,TD3,PPO,Ranked t-test,0.01,3,0.0,0.0,0.01
Humanoid-v5,TD3,PPO,bootstrap,0.01,3,0.169,0.011850696182081457,0.01
Humanoid-v5,TD3,PPO,permutation,0.01,3,0.12,0.010276186062932104,0.01
Humanoid-v5,TD3,PPO,t-test,0.01,5,0.018,0.004204283529925164,0.01
Humanoid-v5,TD3,PPO,Welch t-test,0.01,5,0.008,0.0028170906978654416,0.01
Humanoid-v5,TD3,PPO,Mann-Whitney,0.01,5,0.006,0.002442130217658346,0.01
Humanoid-v5,TD3,PPO,Ranked t-test,0.01,5,0.026,0.0050322956987840055,0.01
Humanoid-v5,TD3,PPO,bootstrap,0.01,5,0.09,0.009049861877399014,0.01
Humanoid-v5,TD3,PPO,permutation,0.01,5,0.022,0.0046385342512479085,0.01
Humanoid-v5,TD3,PPO,t-test,0.01,10,0.017,0.004087909000944126,0.01
Humanoid-v5,TD3,PPO,Welch t-test,0.01,10,0.013,0.003582038525755969,0.01
Humanoid-v5,TD3,PPO,Mann-Whitney,0.01,10,0.033,0.005648982209212559,0.01
Humanoid-v5,TD3,PPO,Ranked t-test,0.01,10,0.046,0.006624499981130651,0.01
Humanoid-v5,TD3,PPO,bootstrap,0.01,10,0.048,0.006759881655768835,0.01
Humanoid-v5,TD3,PPO,permutation,0.01,10,0.022,0.0046385342512479085,0.01
Humanoid-v5,TD3,PPO,t-test,0.01,20,0.015,0.003843826218756514,0.01
Humanoid-v5,TD3,PPO,Welch t-test,0.01,20,0.009,0.002986469487538756,0.01
Humanoid-v5,TD3,PPO,Mann-Whitney,0.01,20,0.085,0.008819013550278738,0.01
Humanoid-v5,TD3,PPO,Ranked t-test,0.01,20,0.116,0.010126401137620413,0.01
Humanoid-v5,TD3,PPO,bootstrap,0.01,20,0.03,0.005394441583704471,0.01
Humanoid-v5,TD3,PPO,permutation,0.01,20,0.014,0.003715373467095872,0.01
Humanoid-v5,TD3,PPO,t-test,0.01,30,0.016,0.003967870965643918,0.01
Humanoid-v5,TD3,PPO,Welch t-test,0.01,30,0.019,0.004317290817167636,0.01
Humanoid-v5,TD3,PPO,Mann-Whitney,0.01,30,0.189,0.012380589646701001,0.01
Humanoid-v5,TD3,PPO,Ranked t-test,0.01,30,0.173,0.011961229033840962,0.01
Humanoid-v5,TD3,PPO,bootstrap,0.01,30,0.02,0.004427188724235731,0.01
Humanoid-v5,TD3,PPO,permutation,0.01,30,0.019,0.004317290817167636,0.01
Humanoid-v5,DDPG,PPO,t-test,0.05,2,0.071,0.008121514637061242,0.05
Humanoid-v5,DDPG,PPO,Welch t-test,0.05,2,0.03,0.005394441583704471,0.05
Humanoid-v5,DDPG,PPO,Mann-Whitney,0.05,2,0.0,0.0,0.05
Humanoid-v5,DDPG,PPO,Ranked t-test,0.05,2,0.0,0.0,0.05
Humanoid-v5,DDPG,PPO,bootstrap,0.05,2,0.369,0.015259062880793171,0.05
Humanoid-v5,DDPG,PPO,permutation,0.05,2,0.369,0.015259062880793171,0.05
Humanoid-v5,DDPG,PPO,t-test,0.05,3,0.072,0.008174105455644672,0.05
Humanoid-v5,DDPG,PPO,Welch t-test,0.05,3,0.034,0.005730968504537431,0.05
Humanoid-v5,DDPG,PPO,Mann-Whitney,0.05,3,0.0,0.0,0.05
Humanoid-v5,DDPG,PPO,Ranked t-test,0.05,3,0.169,0.011850696182081457,0.05
Humanoid-v5,DDPG,PPO,bootstrap,0.05,3,0.213,0.012947239087929134,0.05
Humanoid-v5,DDPG,PPO,permutation,0.05,3,0.135,0.010806248192596726,0.05
Humanoid-v5,DDPG,PPO,t-test,0.05,5,0.057,0.007331507348424334,0.05
Humanoid-v5,DDPG,PPO,Welch t-test,0.05,5,0.029,0.005306505441436953,0.05
Humanoid-v5,DDPG,PPO,Mann-Whitney,0.05,5,0.055,0.00720936890441875,0.05
Humanoid-v5,DDPG,PPO,Ranked t-test,0.05,5,0.093,0.009184280047995052,0.05
Humanoid-v5,DDPG,PPO,bootstrap,0.05,5,0.15,0.011291589790636216,0.05
Humanoid-v5,DDPG,PPO,permutation,0.05,5,0.059,0.007451107300260815,0.05
Humanoid-v5,DDPG,PPO,t-test,0.05,10,0.067,0.007906389820898032,0.05
Humanoid-v5,DDPG,PPO,Welch t-test,0.05,10,0.051,0.00695693898205238,0.05
Humanoid-v5,DDPG,PPO,Mann-Whitney,0.05,10,0.123,0.010386096475577337,0.05
Humanoid-v5,DDPG,PPO,Ranked t-test,0.05,10,0.145,0.01113440613593738,0.05
Humanoid-v5,DDPG,PPO,bootstrap,0.05,10,0.109,0.00985489725973843,0.05
Humanoid-v5,DDPG,PPO,permutation,0.05,10,0.071,0.008121514637061242,0.05
Humanoid-v5,DDPG,PPO,t-test,0.05,20,0.056,0.007270763371201128,0.05
Humanoid-v5,DDPG,PPO,Welch t-test,0.05,20,0.057,0.007331507348424334,0.05
Humanoid-v5,DDPG,PPO,Mann-Whitney,0.05,20,0.203,0.012719709116170857,0.05
Humanoid-v5,DDPG,PPO,Ranked t-test,0.05,20,0.208,0.0128349522788361,0.05
Humanoid-v5,DDPG,PPO,bootstrap,0.05,20,0.089,0.00900438781928011,0.05
Humanoid-v5,DDPG,PPO,permutation,0.05,20,0.048,0.006759881655768835,0.05
Humanoid-v5,DDPG,PPO,t-test,0.05,30,0.057,0.007331507348424334,0.05
Humanoid-v5,DDPG,PPO,Welch t-test,0.05,30,0.065,0.007795832219846705,0.05
Humanoid-v5,DDPG,PPO,Mann-Whitney,0.05,30,0.285,0.014274978108564651,0.05
Humanoid-v5,DDPG,PPO,Ranked t-test,0.05,30,0.298,0.014463609508003178,0.05
Humanoid-v5,DDPG,PPO,bootstrap,0.05,30,0.068,0.007960904471226871,0.05
Humanoid-v5,DDPG,PPO,permutation,0.05,30,0.055,0.00720936890441875,0.05
Humanoid-v5,DDPG,PPO,t-test,0.01,2,0.03,0.005394441583704471,0.01
Humanoid-v5,DDPG,PPO,Welch t-test,0.01,2,0.011,0.003298332912245215,0.01
Humanoid-v5,DDPG,PPO,Mann-Whitney,0.01,2,0.0,0.0,0.01
Humanoid-v5,DDPG,PPO,Ranked t-test,0.01,2,0.0,0.0,0.01
Humanoid-v5,DDPG,PPO,bootstrap,0.01,2,0.358,0.01516034300403523,0.01
Humanoid-v5,DDPG,PPO,permutation,0.01,2,0.38,0.015349267083479915,0.01
Humanoid-v5,DDPG,PPO,t-test,0.01,3,0.019,0.004317290817167636,0.01
Humanoid-v5,DDPG,PPO,Welch t-test,0.01,3,0.016,0.003967870965643918,0.01
Humanoid-v5,DDPG,PPO,Mann-Whitney,0.01,3,0.0,0.0,0.01
Humanoid-v5,DDPG,PPO,Ranked t-test,0.01,3,0.0,0.0,0.01
Humanoid-v5,DDPG,PPO,bootstrap,0.01,3,0.156,0.011474493452871897,0.01
Humanoid-v5,DDPG,PPO,permutation,0.01,3,0.143,0.011070275515993266,0.01
Humanoid-v5,DDPG,PPO,t-test,0.01,5,0.017,0.004087909000944126,0.01
Humanoid-v5,DDPG,PPO,Welch t-test,0.01,5,0.014,0.003715373467095872,0.01
Humanoid-v5,DDPG,PPO,Mann-Whitney,0.01,5,0.015,0.003843826218756514,0.01
Humanoid-v5,DDPG,PPO,Ranked t-test,0.01,5,0.023,0.004740358636221525,0.01
Humanoid-v5,DDPG,PPO,bootstrap,0.01,5,0.093,0.009184280047995052,0.01
Humanoid-v5,DDPG,PPO,permutation,0.01,5,0.032,0.005565608681896348,0.01
Humanoid-v5,DDPG,PPO,t-test,0.01,10,0.009,0.002986469487538756,0.01
Humanoid-v5,DDPG,PPO,Welch t-test,0.01,10,0.012,0.003443254274665175,0.01
Humanoid-v5,DDPG,PPO,Mann-Whitney,0.01,10,0.027,0.00512552436341883,0.01
Humanoid-v5,DDPG,PPO,Ranked t-test,0.01,10,0.032,0.005565608681896348,0.01
Humanoid-v5,DDPG,PPO,bootstrap,0.01,10,0.037,0.005969170796685248,0.01
Humanoid-v5,DDPG,PPO,permutation,0.01,10,0.014,0.003715373467095872,0.01
Humanoid-v5,DDPG,PPO,t-test,0.01,20,0.018,0.004204283529925164,0.01
Humanoid-v5,DDPG,PPO,Welch t-test,0.01,20,0.015,0.003843826218756514,0.01
Humanoid-v5,DDPG,PPO,Mann-Whitney,0.01,20,0.077,0.00843036179532053,0.01
Humanoid-v5,DDPG,PPO,Ranked t-test,0.01,20,0.097,0.00935900635751467,0.01
Humanoid-v5,DDPG,PPO,bootstrap,0.01,20,0.018,0.004204283529925164,0.01
Humanoid-v5,DDPG,PPO,permutation,0.01,20,0.016,0.003967870965643918,0.01
Humanoid-v5,DDPG,PPO,t-test,0.01,30,0.014,0.003715373467095872,0.01
Humanoid-v5,DDPG,PPO,Welch t-test,0.01,30,0.021,0.004534203347888138,0.01
Humanoid-v5,DDPG,PPO,Mann-Whitney,0.01,30,0.116,0.010126401137620413,0.01
Humanoid-v5,DDPG,PPO,Ranked t-test,0.01,30,0.129,0.010599952830083727,0.01
Humanoid-v5,DDPG,PPO,bootstrap,0.01,30,0.026,0.0050322956987840055,0.01
Humanoid-v5,DDPG,PPO,permutation,0.01,30,0.018,0.004204283529925164,0.01
